date,areaType,areaCode,areaName,metric,age,rate,value
"2020-07-30",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.3,661
"2020-07-30",nation,E92000001,England,cumAdmissionsByAge,"85+",1813.6,24755
"2020-07-30",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",530.7,46781
"2020-07-29",nation,E92000001,England,newAdmissions,,,63
"2020-07-29",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",105,35534
"2020-07-29",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.6,598
"2020-07-29",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.3,661
"2020-07-29",nation,E92000001,England,cumAdmissionsByAge,"85+",1812.5,24740
"2020-07-29",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",530.3,46746
"2020-07-28",nation,E92000001,England,newAdmissions,,,69
"2020-07-28",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",104.9,35509
"2020-07-28",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.6,598
"2020-07-28",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.3,661
"2020-07-28",nation,E92000001,England,cumAdmissionsByAge,"85+",1812,24733
"2020-07-28",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",530,46718
"2020-07-27",nation,E92000001,England,newAdmissions,,,82
"2020-07-27",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",104.8,35481
"2020-07-27",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.6,597
"2020-07-27",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.3,661
"2020-07-27",nation,E92000001,England,cumAdmissionsByAge,"85+",1811.3,24724
"2020-07-27",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",529.7,46687
"2020-07-26",nation,E92000001,England,newAdmissions,,,64
"2020-07-26",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",104.7,35446
"2020-07-26",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.6,597
"2020-07-26",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.3,659
"2020-07-26",nation,E92000001,England,cumAdmissionsByAge,"85+",1810.4,24711
"2020-07-26",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",529.3,46655
"2020-07-25",nation,E92000001,England,newAdmissions,,,65
"2020-07-25",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",104.6,35417
"2020-07-25",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.6,597
"2020-07-25",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.2,658
"2020-07-25",nation,E92000001,England,cumAdmissionsByAge,"85+",1809.2,24695
"2020-07-25",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",529.1,46637
"2020-07-24",nation,E92000001,England,newAdmissions,,,93
"2020-07-24",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",104.6,35391
"2020-07-24",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.6,597
"2020-07-24",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.2,657
"2020-07-24",nation,E92000001,England,cumAdmissionsByAge,"85+",1808.2,24682
"2020-07-24",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",528.8,46613
"2020-07-23",nation,E92000001,England,newAdmissions,,,109
"2020-07-23",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",104.5,35359
"2020-07-23",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.5,596
"2020-07-23",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.2,656
"2020-07-23",nation,E92000001,England,cumAdmissionsByAge,"85+",1806.7,24661
"2020-07-23",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",528.4,46575
"2020-07-22",nation,E92000001,England,newAdmissions,,,82
"2020-07-22",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",104.4,35326
"2020-07-22",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.5,596
"2020-07-22",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.2,655
"2020-07-22",nation,E92000001,England,cumAdmissionsByAge,"85+",1804.9,24637
"2020-07-22",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",527.8,46524
"2020-07-21",nation,E92000001,England,newAdmissions,,,79
"2020-07-21",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",104.3,35296
"2020-07-21",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.5,596
"2020-07-21",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.1,653
"2020-07-21",nation,E92000001,England,cumAdmissionsByAge,"85+",1803.8,24621
"2020-07-21",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",527.4,46490
"2020-07-20",nation,E92000001,England,newAdmissions,,,86
"2020-07-20",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",104.2,35265
"2020-07-20",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.5,596
"2020-07-20",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.1,653
"2020-07-20",nation,E92000001,England,cumAdmissionsByAge,"85+",1802.4,24603
"2020-07-20",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",527.1,46460
"2020-07-19",nation,E92000001,England,newAdmissions,,,72
"2020-07-19",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",104.1,35227
"2020-07-19",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.5,595
"2020-07-19",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16.1,651
"2020-07-19",nation,E92000001,England,cumAdmissionsByAge,"85+",1801.2,24586
"2020-07-19",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",526.8,46432
"2020-07-18",nation,E92000001,England,newAdmissions,,,48
"2020-07-18",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",104,35190
"2020-07-18",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.5,594
"2020-07-18",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16,650
"2020-07-18",nation,E92000001,England,cumAdmissionsByAge,"85+",1800.2,24572
"2020-07-18",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",526.6,46413
"2020-07-17",nation,E92000001,England,newAdmissions,,,83
"2020-07-17",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",103.9,35169
"2020-07-17",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.5,593
"2020-07-17",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16,647
"2020-07-17",nation,E92000001,England,cumAdmissionsByAge,"85+",1799.7,24566
"2020-07-17",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",526.4,46396
"2020-07-16",nation,E92000001,England,newAdmissions,,,114
"2020-07-16",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",103.8,35144
"2020-07-16",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.5,591
"2020-07-16",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",16,646
"2020-07-16",nation,E92000001,England,cumAdmissionsByAge,"85+",1798.3,24547
"2020-07-16",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",526,46360
"2020-07-15",nation,E92000001,England,newAdmissions,,,116
"2020-07-15",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",103.7,35106
"2020-07-15",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.5,589
"2020-07-15",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",15.9,643
"2020-07-15",nation,E92000001,England,cumAdmissionsByAge,"85+",1797.2,24531
"2020-07-15",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",525.3,46305
"2020-07-14",nation,E92000001,England,newAdmissions,,,122
"2020-07-14",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",103.6,35070
"2020-07-14",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.4,583
"2020-07-14",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",15.9,643
"2020-07-14",nation,E92000001,England,cumAdmissionsByAge,"85+",1795,24502
"2020-07-14",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",524.8,46260
"2020-07-13",nation,E92000001,England,newAdmissions,,,137
"2020-07-13",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",103.5,35024
"2020-07-13",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.4,582
"2020-07-13",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",15.9,642
"2020-07-13",nation,E92000001,England,cumAdmissionsByAge,"85+",1793.1,24476
"2020-07-13",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",524.3,46212
"2020-07-12",nation,E92000001,England,newAdmissions,,,72
"2020-07-12",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",103.4,34979
"2020-07-12",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.3,579
"2020-07-12",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",15.8,638
"2020-07-12",nation,E92000001,England,cumAdmissionsByAge,"85+",1791,24447
"2020-07-12",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",523.7,46156
"2020-07-11",nation,E92000001,England,newAdmissions,,,97
"2020-07-11",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",103.3,34951
"2020-07-11",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.3,578
"2020-07-11",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",15.6,633
"2020-07-11",nation,E92000001,England,cumAdmissionsByAge,"85+",1790.4,24438
"2020-07-11",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",523.3,46127
"2020-07-10",nation,E92000001,England,newAdmissions,,,104
"2020-07-10",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",103.2,34920
"2020-07-10",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.3,576
"2020-07-10",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",15.6,631
"2020-07-10",nation,E92000001,England,cumAdmissionsByAge,"85+",1788.9,24418
"2020-07-10",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",522.8,46085
"2020-07-09",nation,E92000001,England,newAdmissions,,,136
"2020-07-09",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",103.1,34880
"2020-07-09",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.3,575
"2020-07-09",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",15.6,630
"2020-07-09",nation,E92000001,England,cumAdmissionsByAge,"85+",1787.1,24393
"2020-07-09",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",522.4,46048
"2020-07-08",nation,E92000001,England,newAdmissions,,,141
"2020-07-08",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",102.9,34831
"2020-07-08",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.2,573
"2020-07-08",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",15.5,628
"2020-07-08",nation,E92000001,England,cumAdmissionsByAge,"85+",1785.1,24366
"2020-07-08",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",521.8,45992
"2020-07-07",nation,E92000001,England,newAdmissions,,,148
"2020-07-07",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",102.8,34782
"2020-07-07",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.2,572
"2020-07-07",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",15.4,625
"2020-07-07",nation,E92000001,England,cumAdmissionsByAge,"85+",1782.9,24336
"2020-07-07",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",521.1,45934
"2020-07-06",nation,E92000001,England,newAdmissions,,,150
"2020-07-06",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",102.6,34721
"2020-07-06",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.2,571
"2020-07-06",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",15.4,625
"2020-07-06",nation,E92000001,England,cumAdmissionsByAge,"85+",1780.4,24302
"2020-07-06",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",520.5,45882
"2020-07-05",nation,E92000001,England,newAdmissions,,,131
"2020-07-05",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",102.4,34662
"2020-07-05",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.2,570
"2020-07-05",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",15.4,624
"2020-07-05",nation,E92000001,England,cumAdmissionsByAge,"85+",1777.4,24261
"2020-07-05",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",520,45834
"2020-07-04",nation,E92000001,England,newAdmissions,,,120
"2020-07-04",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",102.3,34623
"2020-07-04",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.2,570
"2020-07-04",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",15.4,623
"2020-07-04",nation,E92000001,England,cumAdmissionsByAge,"85+",1774.9,24227
"2020-07-04",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",519.4,45777
"2020-07-03",nation,E92000001,England,newAdmissions,,,146
"2020-07-03",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",102.2,34584
"2020-07-03",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.2,568
"2020-07-03",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",15.3,620
"2020-07-03",nation,E92000001,England,cumAdmissionsByAge,"85+",1773.2,24204
"2020-07-03",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",518.7,45724
"2020-07-02",nation,E92000001,England,newAdmissions,,,149
"2020-07-02",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",102,34531
"2020-07-02",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.2,567
"2020-07-02",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",15.3,620
"2020-07-02",nation,E92000001,England,cumAdmissionsByAge,"85+",1770.7,24170
"2020-07-02",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",518.1,45666
"2020-07-01",nation,E92000001,England,newAdmissions,,,201
"2020-07-01",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",101.9,34478
"2020-07-01",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.1,564
"2020-07-01",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",15.3,618
"2020-07-01",nation,E92000001,England,cumAdmissionsByAge,"85+",1767.9,24131
"2020-07-01",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",517.5,45614
"2020-06-30",nation,E92000001,England,newAdmissions,,,189
"2020-06-30",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",101.7,34416
"2020-06-30",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.1,559
"2020-06-30",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",15,607
"2020-06-30",nation,E92000001,England,cumAdmissionsByAge,"85+",1765.1,24093
"2020-06-30",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",516.6,45534
"2020-06-29",nation,E92000001,England,newAdmissions,,,172
"2020-06-29",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",101.5,34355
"2020-06-29",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.1,559
"2020-06-29",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",14.9,602
"2020-06-29",nation,E92000001,England,cumAdmissionsByAge,"85+",1762,24051
"2020-06-29",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",515.7,45454
"2020-06-28",nation,E92000001,England,newAdmissions,,,155
"2020-06-28",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",101.3,34300
"2020-06-28",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7.1,558
"2020-06-28",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",14.7,597
"2020-06-28",nation,E92000001,England,cumAdmissionsByAge,"85+",1759.1,24012
"2020-06-28",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",514.9,45382
"2020-06-27",nation,E92000001,England,newAdmissions,,,209
"2020-06-27",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",101.2,34249
"2020-06-27",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7,556
"2020-06-27",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",14.7,596
"2020-06-27",nation,E92000001,England,cumAdmissionsByAge,"85+",1756.4,23974
"2020-06-27",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",514.2,45319
"2020-06-26",nation,E92000001,England,newAdmissions,,,248
"2020-06-26",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",101,34177
"2020-06-26",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7,555
"2020-06-26",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",14.6,590
"2020-06-26",nation,E92000001,England,cumAdmissionsByAge,"85+",1753.2,23931
"2020-06-26",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",513.2,45232
"2020-06-25",nation,E92000001,England,newAdmissions,,,256
"2020-06-25",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",100.7,34090
"2020-06-25",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7,554
"2020-06-25",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",14.5,588
"2020-06-25",nation,E92000001,England,cumAdmissionsByAge,"85+",1749.1,23875
"2020-06-25",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",512,45130
"2020-06-24",nation,E92000001,England,newAdmissions,,,262
"2020-06-24",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",100.5,34007
"2020-06-24",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",7,550
"2020-06-24",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",14.4,585
"2020-06-24",nation,E92000001,England,cumAdmissionsByAge,"85+",1745.1,23820
"2020-06-24",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",510.8,45019
"2020-06-23",nation,E92000001,England,newAdmissions,,,275
"2020-06-23",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",100.2,33921
"2020-06-23",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",6.9,546
"2020-06-23",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",14.4,584
"2020-06-23",nation,E92000001,England,cumAdmissionsByAge,"85+",1741.1,23766
"2020-06-23",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",509.4,44902
"2020-06-22",nation,E92000001,England,newAdmissions,,,318
"2020-06-22",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",99.9,33824
"2020-06-22",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",6.8,540
"2020-06-22",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",14.4,582
"2020-06-22",nation,E92000001,England,cumAdmissionsByAge,"85+",1738.3,23728
"2020-06-22",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",507.9,44770
"2020-06-21",nation,E92000001,England,newAdmissions,,,215
"2020-06-21",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",99.6,33716
"2020-06-21",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",6.7,533
"2020-06-21",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",14.2,576
"2020-06-21",nation,E92000001,England,cumAdmissionsByAge,"85+",1734.8,23679
"2020-06-21",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",506.2,44622
"2020-06-20",nation,E92000001,England,newAdmissions,,,184
"2020-06-20",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",99.4,33644
"2020-06-20",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",6.7,533
"2020-06-20",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",14.1,572
"2020-06-20",nation,E92000001,England,cumAdmissionsByAge,"85+",1731.6,23636
"2020-06-20",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",505.2,44526
"2020-06-19",nation,E92000001,England,newAdmissions,,,253
"2020-06-19",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",99.3,33593
"2020-06-19",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",6.7,531
"2020-06-19",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",14.1,570
"2020-06-19",nation,E92000001,England,cumAdmissionsByAge,"85+",1728.5,23594
"2020-06-19",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",504.2,44439
"2020-06-18",nation,E92000001,England,newAdmissions,,,312
"2020-06-18",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",99,33507
"2020-06-18",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",6.7,530
"2020-06-18",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",14,565
"2020-06-18",nation,E92000001,England,cumAdmissionsByAge,"85+",1724.6,23540
"2020-06-18",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",503,44332
"2020-06-17",nation,E92000001,England,newAdmissions,,,334
"2020-06-17",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",98.7,33407
"2020-06-17",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",6.7,528
"2020-06-17",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",13.9,562
"2020-06-17",nation,E92000001,England,cumAdmissionsByAge,"85+",1719.5,23471
"2020-06-17",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",501.4,44194
"2020-06-16",nation,E92000001,England,newAdmissions,,,354
"2020-06-16",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",98.4,33289
"2020-06-16",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",6.6,523
"2020-06-16",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",13.8,559
"2020-06-16",nation,E92000001,England,cumAdmissionsByAge,"85+",1715,23410
"2020-06-16",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",499.7,44047
"2020-06-15",nation,E92000001,England,newAdmissions,,,365
"2020-06-15",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",98.1,33184
"2020-06-15",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",6.6,521
"2020-06-15",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",13.8,557
"2020-06-15",nation,E92000001,England,cumAdmissionsByAge,"85+",1709.4,23333
"2020-06-15",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",497.8,43879
"2020-06-14",nation,E92000001,England,newAdmissions,,,306
"2020-06-14",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",97.7,33061
"2020-06-14",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",6.6,519
"2020-06-14",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",13.7,554
"2020-06-14",nation,E92000001,England,cumAdmissionsByAge,"85+",1704,23259
"2020-06-14",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",496,43716
"2020-06-13",nation,E92000001,England,newAdmissions,,,265
"2020-06-13",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",97.4,32971
"2020-06-13",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",6.5,517
"2020-06-13",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",13.7,554
"2020-06-13",nation,E92000001,England,cumAdmissionsByAge,"85+",1698,23177
"2020-06-13",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",494.5,43584
"2020-06-12",nation,E92000001,England,newAdmissions,,,298
"2020-06-12",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",97.2,32883
"2020-06-12",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",6.5,515
"2020-06-12",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",13.6,550
"2020-06-12",nation,E92000001,England,cumAdmissionsByAge,"85+",1693.9,23122
"2020-06-12",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",493.2,43468
"2020-06-11",nation,E92000001,England,newAdmissions,,,330
"2020-06-11",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",96.9,32797
"2020-06-11",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",6.4,508
"2020-06-11",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",13.6,549
"2020-06-11",nation,E92000001,England,cumAdmissionsByAge,"85+",1688,23041
"2020-06-11",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",491.8,43345
"2020-06-10",nation,E92000001,England,newAdmissions,,,402
"2020-06-10",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",96.6,32689
"2020-06-10",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",6.4,507
"2020-06-10",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",13.5,548
"2020-06-10",nation,E92000001,England,cumAdmissionsByAge,"85+",1682.4,22965
"2020-06-10",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",490.1,43201
"2020-06-09",nation,E92000001,England,newAdmissions,,,397
