"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"30 - 39","FL",202053,153,3039,0.152,15.2,4967,3080.33,61183.81,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,15.69
"30 - 39","FL",202101,147,3186,0.162,16.2,4967,2959.53,64143.35,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,16.33
"30 - 39","FL",202102,86,3272,0.15,15,4967,1731.43,65874.77,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,10.47
"30 - 39","FR",202009,NA,NA,NA,NA,44690,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","FR",202010,NA,NA,NA,NA,44690,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","FR",202011,NA,NA,NA,NA,44690,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","FR",202012,NA,NA,NA,NA,44690,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","FR",202013,NA,NA,NA,NA,44690,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","FR",202014,NA,NA,NA,NA,44690,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","FR",202015,NA,NA,NA,NA,44690,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","FR",202016,NA,NA,NA,NA,44690,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","FR",202017,NA,NA,NA,NA,44690,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","FR",202018,NA,NA,NA,NA,44690,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","FR",202019,NA,NA,NA,NA,44690,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","FR",202020,NA,NA,NA,NA,44690,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","FR",202021,NA,NA,NA,NA,44690,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","FR",202022,110,110,0.13,13,44690,246.14,246.14,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","FR",202023,121,231,0.148,14.8,44690,270.75,516.89,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","FR",202024,196,427,0.179,17.9,44690,438.58,955.47,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.51
"30 - 39","FR",202025,348,775,0.224,22.4,44690,778.7,1734.17,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.29
"30 - 39","FR",202026,448,1223,0.192,19.2,44690,1002.46,2736.63,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.45
"30 - 39","FR",202027,486,1709,0.176,17.6,44690,1087.49,3824.12,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,1.85
"30 - 39","FR",202028,348,2057,0.206,20.6,44690,778.7,4602.82,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,0.86
"30 - 39","FR",202029,289,2346,0.202,20.2,44690,646.68,5249.5,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,0.69
"30 - 39","FR",202030,221,2567,0.21,21,44690,494.52,5744.01,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,2.26
"30 - 39","FR",202031,253,2820,0.213,21.3,44690,566.12,6310.14,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,1.98
"30 - 39","FR",202032,202,3022,0.203,20.3,44690,452,6762.14,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,1.49
"30 - 39","FR",202033,196,3218,0.197,19.7,44690,438.58,7200.72,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,2.55
"30 - 39","FR",202034,320,3538,0.161,16.1,44690,716.04,7916.76,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,5.62
"30 - 39","FR",202035,425,3963,0.196,19.6,44690,951,8867.76,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,3.29
"30 - 39","FR",202036,537,4500,0.194,19.4,44690,1201.61,10069.37,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,6.15
"30 - 39","FR",202037,768,5268,0.224,22.4,44690,1718.51,11787.87,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,5.21
"30 - 39","FR",202038,711,5979,0.205,20.5,44690,1590.96,13378.83,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,4.5
"30 - 39","FR",202039,490,6469,0.189,18.9,44690,1096.44,14475.27,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,5.51
"30 - 39","FR",202040,458,6927,0.191,19.1,44690,1024.84,15500.11,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,8.52
"30 - 39","FR",202041,592,7519,0.185,18.5,44690,1324.68,16824.79,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,13.18
"30 - 39","FR",202042,964,8483,0.188,18.8,44690,2157.08,18981.88,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,19.19
"30 - 39","FR",202043,1234,9717,0.171,17.1,44690,2761.24,21743.12,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,32.98
"30 - 39","FR",202044,1637,11354,0.176,17.6,44690,3663.01,25406.13,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,42.09
"30 - 39","FR",202045,1843,13197,0.178,17.8,44690,4123.97,29530.1,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,44.38
"30 - 39","FR",202046,1450,14647,0.181,18.1,44690,3244.57,32774.67,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,33.86
"30 - 39","FR",202047,1027,15674,0.199,19.9,44690,2298.05,35072.72,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,25.22
"30 - 39","FR",202048,919,16593,0.207,20.7,44690,2056.39,37129.11,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,17.74
"30 - 39","FR",202049,925,17518,0.208,20.8,44690,2069.81,39198.93,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,14.16
"30 - 39","FR",202050,922,18440,0.205,20.5,44690,2063.1,41262.03,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,13.12
"30 - 39","FR",202051,1238,19678,0.222,22.2,44690,2770.19,44032.22,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,8.32
"30 - 39","FR",202052,1150,20828,0.227,22.7,44690,2573.28,46605.5,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,6
"30 - 39","FR",202053,774,21602,0.209,20.9,44690,1731.93,48337.44,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,12.14
"30 - 39","FR",202101,869,22471,0.192,19.2,44690,1944.51,50281.94,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,13
"30 - 39","FR",202102,544,23015,0.187,18.7,44690,1217.27,51499.22,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,9.38
"30 - 39","GE",202009,NA,NA,NA,NA,76120,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GE",202010,NA,NA,NA,NA,76120,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GE",202011,NA,NA,NA,NA,76120,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GE",202012,NA,NA,NA,NA,76120,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GE",202013,NA,NA,NA,NA,76120,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GE",202014,NA,NA,NA,NA,76120,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GE",202015,NA,NA,NA,NA,76120,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GE",202016,NA,NA,NA,NA,76120,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GE",202017,NA,NA,NA,NA,76120,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GE",202018,NA,NA,NA,NA,76120,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GE",202019,NA,NA,NA,NA,76120,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GE",202020,NA,NA,NA,NA,76120,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GE",202021,NA,NA,NA,NA,76120,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GE",202022,383,383,0.13,13,76120,503.15,503.15,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,1.04
"30 - 39","GE",202023,249,632,0.12,12,76120,327.12,830.27,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.4
"30 - 39","GE",202024,352,984,0.146,14.6,76120,462.43,1292.7,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.57
"30 - 39","GE",202025,601,1585,0.177,17.7,76120,789.54,2082.24,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.33
"30 - 39","GE",202026,789,2374,0.181,18.1,76120,1036.52,3118.76,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.51
"30 - 39","GE",202027,787,3161,0.18,18,76120,1033.89,4152.65,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,0.25
"30 - 39","GE",202028,678,3839,0.218,21.8,76120,890.7,5043.35,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,2.36
"30 - 39","GE",202029,756,4595,0.233,23.3,76120,993.17,6036.52,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,4.76
"30 - 39","GE",202030,782,5377,0.205,20.5,76120,1027.33,7063.85,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,7.54
"30 - 39","GE",202031,1283,6660,0.237,23.7,76120,1685.5,8749.34,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,5.14
"30 - 39","GE",202032,1035,7695,0.222,22.2,76120,1359.7,10109.04,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,6.67
"30 - 39","GE",202033,856,8551,0.213,21.3,76120,1124.54,11233.58,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,9.11
"30 - 39","GE",202034,1042,9593,0.216,21.6,76120,1368.89,12602.47,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,6.53
"30 - 39","GE",202035,1071,10664,0.197,19.7,76120,1406.99,14009.46,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,5.98
"30 - 39","GE",202036,1622,12286,0.229,22.9,76120,2130.85,16140.3,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,5.8
"30 - 39","GE",202037,1705,13991,0.22,22,76120,2239.88,18380.19,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,4.28
"30 - 39","GE",202038,1757,15748,0.194,19.4,76120,2308.2,20688.39,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,6.2
"30 - 39","GE",202039,1398,17146,0.192,19.2,76120,1836.57,22524.96,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,5.87
"30 - 39","GE",202040,1457,18603,0.203,20.3,76120,1914.08,24439.04,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,8.03
"30 - 39","GE",202041,1924,20527,0.205,20.5,76120,2527.59,26966.63,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,11.33
"30 - 39","GE",202042,2612,23139,0.198,19.8,76120,3431.42,30398.06,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,17.42
"30 - 39","GE",202043,3294,26433,0.208,20.8,76120,4327.38,34725.43,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,30.72
"30 - 39","GE",202044,4450,30883,0.196,19.6,76120,5846.03,40571.47,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,33.8
"30 - 39","GE",202045,4375,35258,0.192,19.2,76120,5747.5,46318.97,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,31.18
"30 - 39","GE",202046,4116,39374,0.191,19.1,76120,5407.25,51726.22,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,26.94
"30 - 39","GE",202047,2953,42327,0.197,19.7,76120,3879.4,55605.62,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,17.95
"30 - 39","GE",202048,2216,44543,0.187,18.7,76120,2911.19,58516.82,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,12.64
"30 - 39","GE",202049,2013,46556,0.196,19.6,76120,2644.51,61161.32,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,12.52
"30 - 39","GE",202050,2556,49112,0.208,20.8,76120,3357.86,64519.18,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,8.02
"30 - 39","GE",202051,4248,53360,0.237,23.7,76120,5580.66,70099.84,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,5.7
"30 - 39","GE",202052,3716,57076,0.217,21.7,76120,4881.77,74981.61,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,4.66
"30 - 39","GE",202053,1987,59063,0.198,19.8,76120,2610.35,77591.96,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,8.86
"30 - 39","GE",202101,2282,61345,0.199,19.9,76120,2997.9,80589.86,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,6.79
"30 - 39","GE",202102,1512,62857,0.194,19.4,76120,1986.34,82576.2,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,8.4
"30 - 39","GL",202009,NA,NA,NA,NA,5559,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202010,NA,NA,NA,NA,5559,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202011,NA,NA,NA,NA,5559,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202012,NA,NA,NA,NA,5559,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202013,NA,NA,NA,NA,5559,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202014,NA,NA,NA,NA,5559,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202015,NA,NA,NA,NA,5559,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202016,NA,NA,NA,NA,5559,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202017,NA,NA,NA,NA,5559,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202018,NA,NA,NA,NA,5559,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202019,NA,NA,NA,NA,5559,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202020,NA,NA,NA,NA,5559,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202021,NA,NA,NA,NA,5559,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202022,10,10,0.145,14.5,5559,179.89,179.89,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202023,10,20,0.145,14.5,5559,179.89,359.78,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202024,8,28,0.113,11.3,5559,143.91,503.69,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202025,19,47,0.134,13.4,5559,341.79,845.48,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202026,42,89,0.204,20.4,5559,755.53,1601.01,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202027,35,124,0.18,18,5559,629.61,2230.62,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202028,19,143,0.127,12.7,5559,341.79,2572.41,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202029,19,162,0.148,14.8,5559,341.79,2914.19,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,5.26
"30 - 39","GL",202030,21,183,0.226,22.6,5559,377.77,3291.96,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202031,13,196,0.149,14.9,5559,233.86,3525.81,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202032,20,216,0.217,21.7,5559,359.78,3885.59,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,15
"30 - 39","GL",202033,34,250,0.238,23.8,5559,611.62,4497.21,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,5.88
"30 - 39","GL",202034,36,286,0.153,15.3,5559,647.6,5144.81,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202035,74,360,0.222,22.2,5559,1331.17,6475.98,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202036,52,412,0.173,17.3,5559,935.42,7411.4,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202037,41,453,0.16,16,5559,737.54,8148.95,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,2.44
"30 - 39","GL",202038,42,495,0.163,16.3,5559,755.53,8904.48,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"30 - 39","GL",202039,45,540,0.174,17.4,5559,809.5,9713.98,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,2.22
"30 - 39","GL",202040,28,568,0.146,14.6,5559,503.69,10217.67,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"30 - 39","GL",202041,38,606,0.175,17.5,5559,683.58,10901.24,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,13.16
