"geoRegion","date","median_R_mean","median_R_highHPD","median_R_lowHPD","timeframe_14d","timeframe_28d","timeframe_phase2","timeframe_phase2b","timeframe_all","type","version"
"VS",2020-04-08,0.62,0.81,0.45,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-04-09,0.61,0.81,0.44,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-04-10,0.61,0.82,0.43,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-04-11,0.62,0.84,0.43,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-04-12,0.63,0.87,0.43,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-04-13,0.66,0.91,0.44,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-04-14,0.68,0.95,0.46,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-04-15,0.71,1,0.47,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-04-16,0.73,1.05,0.48,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-04-17,0.76,1.08,0.49,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-04-18,0.77,1.1,0.49,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-04-19,0.78,1.13,0.49,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-04-20,0.77,1.13,0.48,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-04-21,0.76,1.13,0.46,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-04-22,0.75,1.12,0.45,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-04-23,0.73,1.11,0.42,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-04-24,0.71,1.09,0.4,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-04-25,0.68,1.08,0.37,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-04-26,0.65,1.06,0.34,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-04-27,0.63,1.04,0.31,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-04-28,0.6,1.03,0.29,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-04-29,0.57,0.99,0.26,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-04-30,0.55,1.01,0.23,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-01,0.56,1.05,0.22,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-02,0.59,1.12,0.23,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-03,0.65,1.23,0.24,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-04,0.7,1.35,0.27,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-05,0.78,1.5,0.29,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-06,0.83,1.62,0.32,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-07,0.86,1.66,0.32,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-08,0.86,1.68,0.3,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-09,0.85,1.67,0.28,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-10,0.8,1.63,0.26,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-11,0.78,1.59,0.24,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-12,0.74,1.58,0.22,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-13,0.72,1.55,0.2,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-14,0.68,1.53,0.17,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-15,0.64,1.53,0.15,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-16,0.61,1.51,0.12,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-17,0.6,1.52,0.1,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-18,0.62,1.58,0.09,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-19,0.68,1.73,0.1,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-20,0.77,1.99,0.13,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-21,0.91,2.3,0.18,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-22,1.1,2.6,0.23,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-23,1.26,2.88,0.3,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-24,1.37,3,0.35,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-25,1.42,3.11,0.39,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-26,1.44,3.07,0.42,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-27,1.45,3,0.45,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-28,1.48,2.94,0.49,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-29,1.5,2.93,0.53,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-30,1.53,2.89,0.58,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-05-31,1.53,2.9,0.61,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-01,1.51,2.8,0.64,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-02,1.48,2.69,0.63,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-03,1.41,2.52,0.62,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-04,1.33,2.38,0.59,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-05,1.27,2.24,0.57,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-06,1.23,2.15,0.56,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-07,1.22,2.11,0.56,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-08,1.21,2.07,0.57,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-09,1.21,2.08,0.59,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-10,1.24,2.05,0.61,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-11,1.27,2.09,0.65,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-12,1.31,2.13,0.69,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-13,1.36,2.16,0.72,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-14,1.39,2.16,0.76,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-15,1.37,2.13,0.78,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-16,1.33,2.06,0.78,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-17,1.28,1.95,0.74,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-18,1.2,1.83,0.69,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-19,1.11,1.71,0.64,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-20,1.03,1.61,0.59,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-21,0.96,1.5,0.54,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-22,0.9,1.41,0.5,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-23,0.82,1.33,0.45,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-24,0.76,1.26,0.4,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-25,0.71,1.2,0.35,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-26,0.68,1.18,0.32,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-27,0.68,1.18,0.31,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-28,0.69,1.21,0.31,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-29,0.73,1.28,0.33,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-06-30,0.77,1.38,0.35,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-01,0.83,1.5,0.37,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-02,0.87,1.58,0.39,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-03,0.91,1.64,0.4,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-04,0.94,1.67,0.4,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-05,0.93,1.67,0.4,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-06,0.91,1.66,0.39,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-07,0.9,1.65,0.38,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-08,0.89,1.63,0.37,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-09,0.88,1.63,0.37,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-10,0.88,1.62,0.35,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-11,0.86,1.61,0.34,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-12,0.83,1.6,0.33,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-13,0.81,1.58,0.31,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-14,0.84,1.63,0.31,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-15,0.88,1.72,0.33,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-16,0.99,1.89,0.38,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-17,1.13,2.1,0.45,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-18,1.27,2.28,0.55,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-19,1.4,2.43,0.64,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-20,1.45,2.51,0.7,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-21,1.47,2.47,0.72,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-22,1.44,2.37,0.73,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-23,1.4,2.29,0.72,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-24,1.36,2.24,0.71,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-25,1.33,2.17,0.71,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-26,1.31,2.09,0.7,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-27,1.26,2.01,0.69,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-28,1.22,1.93,0.68,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-29,1.19,1.88,0.67,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-30,1.18,1.84,0.67,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-07-31,1.18,1.82,0.68,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-01,1.19,1.82,0.7,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-02,1.21,1.83,0.71,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-03,1.21,1.82,0.72,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-04,1.22,1.82,0.74,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-05,1.22,1.82,0.74,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-06,1.22,1.8,0.75,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-07,1.21,1.77,0.75,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-08,1.18,1.73,0.74,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-09,1.17,1.69,0.73,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-10,1.14,1.66,0.72,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-11,1.15,1.64,0.73,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-12,1.14,1.63,0.73,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-13,1.16,1.66,0.76,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-14,1.19,1.67,0.78,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-15,1.2,1.68,0.8,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-16,1.2,1.67,0.8,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-17,1.18,1.64,0.79,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-18,1.15,1.6,0.78,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-19,1.12,1.55,0.76,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-20,1.07,1.48,0.73,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-21,1.04,1.44,0.7,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-22,1.02,1.41,0.68,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-23,1.01,1.4,0.67,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-24,0.99,1.37,0.66,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-25,0.96,1.35,0.64,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-26,0.95,1.33,0.63,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-27,0.93,1.32,0.62,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-28,0.93,1.31,0.62,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-29,0.95,1.33,0.62,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-30,0.98,1.37,0.64,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-08-31,1.01,1.41,0.67,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-01,1.04,1.45,0.7,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-02,1.07,1.49,0.72,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-03,1.1,1.52,0.74,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-04,1.13,1.55,0.77,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-05,1.16,1.59,0.8,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-06,1.19,1.61,0.83,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-07,1.2,1.62,0.84,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-08,1.2,1.62,0.85,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-09,1.19,1.59,0.84,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-10,1.17,1.57,0.83,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-11,1.15,1.53,0.82,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-12,1.11,1.48,0.79,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-13,1.07,1.43,0.77,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-14,1.03,1.38,0.74,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-15,0.99,1.33,0.71,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-16,0.96,1.29,0.68,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-17,0.94,1.26,0.66,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-18,0.94,1.26,0.66,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-19,0.97,1.3,0.68,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-20,1.02,1.36,0.73,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-21,1.1,1.46,0.79,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-22,1.22,1.59,0.89,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-23,1.36,1.74,1.01,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-24,1.53,1.93,1.17,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-25,1.74,2.16,1.36,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-26,1.96,2.38,1.58,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-27,2.14,2.56,1.76,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-28,2.28,2.67,1.92,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-29,2.4,2.77,2.06,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-09-30,2.5,2.84,2.17,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-10-01,2.54,2.85,2.25,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-10-02,2.56,2.85,2.3,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-10-03,2.53,2.78,2.3,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-10-04,2.45,2.67,2.23,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-10-05,2.33,2.52,2.14,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-10-06,2.2,2.36,2.03,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-10-07,2.08,2.23,1.93,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-10-08,1.99,2.12,1.86,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-10-09,1.93,2.05,1.81,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-10-10,1.87,1.97,1.76,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-10-11,1.8,1.9,1.7,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-10-12,1.72,1.81,1.63,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-10-13,1.63,1.72,1.55,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-10-14,1.55,1.62,1.47,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-10-15,1.48,1.55,1.41,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-10-16,1.41,1.48,1.35,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-10-17,1.35,1.42,1.29,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-10-18,1.29,1.35,1.24,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-10-19,1.23,1.29,1.18,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-10-20,1.17,1.22,1.12,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-10-21,1.11,1.16,1.06,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"VS",2020-10-22,1.05,1.1,1.01,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
