"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"male","SZ",202040,563,8244,0.504,50.4,82213,684.81,10027.61,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,7.46
"male","SZ",202041,1035,9279,0.5,50,82213,1258.92,11286.54,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,17
"male","SZ",202042,1502,10781,0.482,48.2,82213,1826.96,13113.5,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,22.24
"male","SZ",202043,1832,12613,0.481,48.1,82213,2228.36,15341.86,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,25.44
"male","SZ",202044,1708,14321,0.492,49.2,82213,2077.53,17419.39,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,26
"male","SZ",202045,1394,15715,0.5,50,82213,1695.6,19114.98,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,20.8
"male","SZ",202046,1058,16773,0.48,48,82213,1286.9,20401.88,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,18.71
"male","SZ",202047,1088,17861,0.498,49.8,82213,1323.39,21725.27,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,19.39
"male","SZ",202048,1145,19006,0.465,46.5,82213,1392.72,23118,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,17.64
"male","SZ",202049,1233,20239,0.475,47.5,82213,1499.76,24617.76,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,18.9
"male","SZ",202050,1531,21770,0.472,47.2,82213,1862.24,26480,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,20.31
"male","SZ",202051,1870,23640,0.482,48.2,82213,2274.58,28754.58,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,18.18
"male","SZ",202052,1712,25352,0.483,48.3,82213,2082.4,30836.97,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,17.87
"male","SZ",202053,1100,26452,0.458,45.8,82213,1337.99,32174.96,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,21
"male","SZ",202101,1288,27740,0.488,48.8,82213,1566.66,33741.62,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,20.5
"male","SZ",202102,914,28654,0.532,53.2,82213,1111.75,34853.37,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,12.14
"male","TG",202009,NA,NA,NA,NA,140885,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TG",202010,NA,NA,NA,NA,140885,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TG",202011,NA,NA,NA,NA,140885,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TG",202012,NA,NA,NA,NA,140885,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TG",202013,NA,NA,NA,NA,140885,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TG",202014,NA,NA,NA,NA,140885,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TG",202015,NA,NA,NA,NA,140885,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TG",202016,NA,NA,NA,NA,140885,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TG",202017,NA,NA,NA,NA,140885,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TG",202018,NA,NA,NA,NA,140885,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TG",202019,NA,NA,NA,NA,140885,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TG",202020,NA,NA,NA,NA,140885,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TG",202021,NA,NA,NA,NA,140885,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TG",202022,230,230,0.505,50.5,140885,163.25,163.25,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,0.43
"male","TG",202023,233,463,0.493,49.3,140885,165.38,328.64,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TG",202024,348,811,0.493,49.3,140885,247.01,575.65,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"male","TG",202025,526,1337,0.467,46.7,140885,373.35,949,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.19
"male","TG",202026,736,2073,0.482,48.2,140885,522.41,1471.41,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.82
"male","TG",202027,1225,3298,0.584,58.4,140885,869.5,2340.92,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,0.41
"male","TG",202028,608,3906,0.493,49.3,140885,431.56,2772.47,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.64
"male","TG",202029,530,4436,0.516,51.6,140885,376.19,3148.67,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,2.45
"male","TG",202030,455,4891,0.498,49.8,140885,322.96,3471.63,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,1.54
"male","TG",202031,387,5278,0.486,48.6,140885,274.69,3746.32,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,2.07
"male","TG",202032,568,5846,0.533,53.3,140885,403.17,4149.48,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,2.11
"male","TG",202033,597,6443,0.494,49.4,140885,423.75,4573.23,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,2.51
"male","TG",202034,713,7156,0.48,48,140885,506.09,5079.32,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,1.96
"male","TG",202035,874,8030,0.46,46,140885,620.36,5699.68,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,1.14
"male","TG",202036,948,8978,0.472,47.2,140885,672.89,6372.57,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,1.16
"male","TG",202037,1051,10029,0.477,47.7,140885,746,7118.57,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,2.57
"male","TG",202038,1003,11032,0.47,47,140885,711.93,7830.5,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,2.69
"male","TG",202039,836,11868,0.481,48.1,140885,593.39,8423.89,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,1.91
"male","TG",202040,1015,12883,0.502,50.2,140885,720.45,9144.34,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,3.15
"male","TG",202041,1049,13932,0.503,50.3,140885,744.58,9888.92,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,6.86
"male","TG",202042,1487,15419,0.53,53,140885,1055.47,10944.39,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,11.7
"male","TG",202043,2292,17711,0.498,49.8,140885,1626.86,12571.25,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,17.28
"male","TG",202044,2688,20399,0.487,48.7,140885,1907.94,14479.19,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,20.83
"male","TG",202045,2430,22829,0.485,48.5,140885,1724.81,16204,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,20.99
"male","TG",202046,2016,24845,0.466,46.6,140885,1430.95,17634.95,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,19.35
"male","TG",202047,1974,26819,0.466,46.6,140885,1401.14,19036.09,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,19.96
"male","TG",202048,2213,29032,0.471,47.1,140885,1570.78,20606.88,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,18.44
"male","TG",202049,2358,31390,0.44,44,140885,1673.71,22280.58,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,19.8
"male","TG",202050,2802,34192,0.458,45.8,140885,1988.86,24269.44,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,21.13
"male","TG",202051,3032,37224,0.454,45.4,140885,2152.11,26421.55,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,21.54
"male","TG",202052,2331,39555,0.413,41.3,140885,1654.54,28076.09,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,17.98
"male","TG",202053,1654,41209,0.397,39.7,140885,1174.01,29250.1,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,20.92
"male","TG",202101,2191,43400,0.426,42.6,140885,1555.17,30805.27,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,17.57
"male","TG",202102,1395,44795,0.472,47.2,140885,990.17,31795.44,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,12.69
"male","TI",202009,NA,NA,NA,NA,171141,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TI",202010,NA,NA,NA,NA,171141,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TI",202011,NA,NA,NA,NA,171141,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TI",202012,NA,NA,NA,NA,171141,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TI",202013,NA,NA,NA,NA,171141,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TI",202014,NA,NA,NA,NA,171141,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TI",202015,NA,NA,NA,NA,171141,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TI",202016,NA,NA,NA,NA,171141,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TI",202017,NA,NA,NA,NA,171141,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TI",202018,NA,NA,NA,NA,171141,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TI",202019,NA,NA,NA,NA,171141,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TI",202020,NA,NA,NA,NA,171141,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TI",202021,NA,NA,NA,NA,171141,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","TI",202022,616,616,0.479,47.9,171141,359.94,359.94,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,0.97
"male","TI",202023,466,1082,0.482,48.2,171141,272.29,632.23,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.64
"male","TI",202024,459,1541,0.492,49.2,171141,268.2,900.43,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.65
"male","TI",202025,506,2047,0.481,48.1,171141,295.66,1196.09,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.99
"male","TI",202026,621,2668,0.507,50.7,171141,362.86,1558.95,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.32
"male","TI",202027,1098,3766,0.608,60.8,171141,641.58,2200.52,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,1.28
"male","TI",202028,772,4538,0.468,46.8,171141,451.09,2651.61,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,2.59
"male","TI",202029,708,5246,0.478,47.8,171141,413.69,3065.31,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,2.26
"male","TI",202030,703,5949,0.454,45.4,171141,410.77,3476.08,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,1.42
"male","TI",202031,628,6577,0.502,50.2,171141,366.95,3843.03,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,1.91
"male","TI",202032,572,7149,0.476,47.6,171141,334.23,4177.26,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,1.57
"male","TI",202033,515,7664,0.471,47.1,171141,300.92,4478.18,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,0.97
"male","TI",202034,902,8566,0.526,52.6,171141,527.05,5005.23,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,3.22
"male","TI",202035,1166,9732,0.485,48.5,171141,681.31,5686.54,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,1.37
"male","TI",202036,1202,10934,0.503,50.3,171141,702.34,6388.88,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,1.66
"male","TI",202037,1232,12166,0.467,46.7,171141,719.87,7108.76,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,1.79
"male","TI",202038,1513,13679,0.476,47.6,171141,884.07,7992.82,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,1.39
"male","TI",202039,1218,14897,0.49,49,171141,711.69,8704.52,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,0.66
"male","TI",202040,1268,16165,0.505,50.5,171141,740.91,9445.43,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,2.52
"male","TI",202041,1759,17924,0.501,50.1,171141,1027.81,10473.24,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,7.79
"male","TI",202042,2746,20670,0.507,50.7,171141,1604.52,12077.76,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,12.02
"male","TI",202043,3590,24260,0.451,45.1,171141,2097.69,14175.45,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,20.22
"male","TI",202044,4074,28334,0.471,47.1,171141,2380.49,16555.94,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,28.69
"male","TI",202045,3980,32314,0.461,46.1,171141,2325.57,18881.51,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,29.27
"male","TI",202046,3861,36175,0.451,45.1,171141,2256.03,21137.54,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,28.08
"male","TI",202047,3549,39724,0.447,44.7,171141,2073.73,23211.27,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,23.75
"male","TI",202048,3408,43132,0.436,43.6,171141,1991.34,25202.61,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,22.65
"male","TI",202049,3355,46487,0.439,43.9,171141,1960.37,27162.98,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,23.99
"male","TI",202050,3901,50388,0.437,43.7,171141,2279.41,29442.39,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,23.63
"male","TI",202051,6112,56500,0.466,46.6,171141,3571.32,33013.71,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,13.99
"male","TI",202052,4069,60569,0.438,43.8,171141,2377.57,35391.29,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,20.2
"male","TI",202053,3397,63966,0.429,42.9,171141,1984.91,37376.2,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,22.67
"male","TI",202101,3698,67664,0.431,43.1,171141,2160.79,39536.99,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,16.33
"male","TI",202102,2137,69801,0.467,46.7,171141,1248.68,40785.67,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,10.29
"male","UR",202009,NA,NA,NA,NA,18739,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","UR",202010,NA,NA,NA,NA,18739,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","UR",202011,NA,NA,NA,NA,18739,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","UR",202012,NA,NA,NA,NA,18739,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","UR",202013,NA,NA,NA,NA,18739,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","UR",202014,NA,NA,NA,NA,18739,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","UR",202015,NA,NA,NA,NA,18739,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","UR",202016,NA,NA,NA,NA,18739,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","UR",202017,NA,NA,NA,NA,18739,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","UR",202018,NA,NA,NA,NA,18739,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","UR",202019,NA,NA,NA,NA,18739,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","UR",202020,NA,NA,NA,NA,18739,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","UR",202021,NA,NA,NA,NA,18739,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","UR",202022,23,23,0.622,62.2,18739,122.74,122.74,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","UR",202023,20,43,0.571,57.1,18739,106.73,229.47,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","UR",202024,28,71,0.475,47.5,18739,149.42,378.89,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"male","UR",202025,45,116,0.474,47.4,18739,240.14,619.03,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"male","UR",202026,81,197,0.491,49.1,18739,432.25,1051.28,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,1.23
"male","UR",202027,173,370,0.597,59.7,18739,923.21,1974.49,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,3.47
"male","UR",202028,74,444,0.529,52.9,18739,394.9,2369.39,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,4.05
"male","UR",202029,58,502,0.523,52.3,18739,309.51,2678.9,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,3.45
"male","UR",202030,52,554,0.571,57.1,18739,277.5,2956.4,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"male","UR",202031,64,618,0.667,66.7,18739,341.53,3297.93,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,4.69
"male","UR",202032,49,667,0.583,58.3,18739,261.49,3559.42,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"male","UR",202033,64,731,0.471,47.1,18739,341.53,3900.96,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,6.25
"male","UR",202034,73,804,0.51,51,18739,389.56,4290.52,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,4.11
"male","UR",202035,72,876,0.507,50.7,18739,384.23,4674.74,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,6.94
"male","UR",202036,70,946,0.449,44.9,18739,373.55,5048.29,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,1.43
"male","UR",202037,83,1029,0.525,52.5,18739,442.93,5491.22,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,1.2
"male","UR",202038,82,1111,0.461,46.1,18739,437.59,5928.81,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"male","UR",202039,67,1178,0.496,49.6,18739,357.54,6286.35,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,1.49
"male","UR",202040,92,1270,0.479,47.9,18739,490.95,6777.31,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,7.61
"male","UR",202041,115,1385,0.518,51.8,18739,613.69,7391,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,12.17
"male","UR",202042,153,1538,0.472,47.2,18739,816.48,8207.48,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,16.34
