"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"20 - 29","CH",202045,11,214,0.007,0.7,1045350,1.05,20.47,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202046,16,230,0.011,1.1,1045350,1.53,22,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202047,11,241,0.009,0.9,1045350,1.05,23.05,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202048,14,255,0.012,1.2,1045350,1.34,24.39,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202049,11,266,0.01,1,1045350,1.05,25.45,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202050,11,277,0.009,0.9,1045350,1.05,26.5,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202051,7,284,0.007,0.7,1045350,0.67,27.17,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"20 - 29","CH",202052,10,294,0.01,1,1045350,0.96,28.12,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"20 - 29","CH",202053,13,307,0.013,1.3,1045350,1.24,29.37,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","CH",202101,5,312,0.007,0.7,1045350,0.48,29.85,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","CH",202102,2,314,0.009,0.9,1045350,0.19,30.04,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202009,8,8,0.154,15.4,1229176,0.65,0.65,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202010,4,12,0.037,3.7,1229176,0.33,0.98,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202011,13,25,0.037,3.7,1229176,1.06,2.03,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202012,32,57,0.038,3.8,1229176,2.6,4.64,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202013,29,86,0.025,2.5,1229176,2.36,7,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202014,20,106,0.03,3,1229176,1.63,8.62,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202015,12,118,0.033,3.3,1229176,0.98,9.6,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202016,12,130,0.055,5.5,1229176,0.98,10.58,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202017,6,136,0.057,5.7,1229176,0.49,11.06,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202018,5,141,0.078,7.8,1229176,0.41,11.47,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202019,2,143,0.065,6.5,1229176,0.16,11.63,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202020,2,145,0.08,8,1229176,0.16,11.8,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202021,2,147,0.133,13.3,1229176,0.16,11.96,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202022,2,149,0.105,10.5,1229176,0.16,12.12,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202023,0,149,0,0,1229176,0,12.12,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202024,0,149,0,0,1229176,0,12.12,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202025,0,149,0,0,1229176,0,12.12,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202026,1,150,0.059,5.9,1229176,0.08,12.2,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202027,1,151,0.026,2.6,1229176,0.08,12.28,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202028,3,154,0.056,5.6,1229176,0.24,12.53,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202029,5,159,0.143,14.3,1229176,0.41,12.94,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202030,2,161,0.034,3.4,1229176,0.16,13.1,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202031,1,162,0.016,1.6,1229176,0.08,13.18,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202032,3,165,0.061,6.1,1229176,0.24,13.42,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202033,3,168,0.057,5.7,1229176,0.24,13.67,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202034,4,172,0.078,7.8,1229176,0.33,13.99,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202035,0,172,0,0,1229176,0,13.99,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202036,2,174,0.028,2.8,1229176,0.16,14.16,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202037,1,175,0.01,1,1229176,0.08,14.24,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202038,5,180,0.049,4.9,1229176,0.41,14.64,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202039,0,180,0,0,1229176,0,14.64,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202040,5,185,0.032,3.2,1229176,0.41,15.05,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202041,11,196,0.041,4.1,1229176,0.89,15.95,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202042,13,209,0.021,2.1,1229176,1.06,17,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202043,28,237,0.024,2.4,1229176,2.28,19.28,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202044,26,263,0.017,1.7,1229176,2.12,21.4,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202045,25,288,0.016,1.6,1229176,2.03,23.43,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202046,35,323,0.024,2.4,1229176,2.85,26.28,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202047,21,344,0.017,1.7,1229176,1.71,27.99,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202048,23,367,0.02,2,1229176,1.87,29.86,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202049,24,391,0.022,2.2,1229176,1.95,31.81,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202050,25,416,0.021,2.1,1229176,2.03,33.84,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202051,20,436,0.019,1.9,1229176,1.63,35.47,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"30 - 39","CH",202052,18,454,0.018,1.8,1229176,1.46,36.94,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"30 - 39","CH",202053,19,473,0.019,1.9,1229176,1.55,38.48,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"30 - 39","CH",202101,17,490,0.023,2.3,1229176,1.38,39.86,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"30 - 39","CH",202102,9,499,0.04,4,1229176,0.73,40.6,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202009,3,3,0.058,5.8,1198325,0.25,0.25,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202010,11,14,0.101,10.1,1198325,0.92,1.17,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202011,23,37,0.066,6.6,1198325,1.92,3.09,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202012,50,87,0.06,6,1198325,4.17,7.26,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202013,77,164,0.066,6.6,1198325,6.43,13.69,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202014,44,208,0.066,6.6,1198325,3.67,17.36,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202015,26,234,0.072,7.2,1198325,2.17,19.53,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202016,14,248,0.064,6.4,1198325,1.17,20.7,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202017,6,254,0.057,5.7,1198325,0.5,21.2,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202018,3,257,0.047,4.7,1198325,0.25,21.45,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202019,1,258,0.032,3.2,1198325,0.08,21.53,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202020,1,259,0.04,4,1198325,0.08,21.61,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202021,0,259,0,0,1198325,0,21.61,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202022,5,264,0.263,26.3,1198325,0.42,22.03,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202023,0,264,0,0,1198325,0,22.03,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202024,1,265,0.143,14.3,1198325,0.08,22.11,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202025,1,266,0.059,5.9,1198325,0.08,22.2,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202026,0,266,0,0,1198325,0,22.2,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202027,5,271,0.132,13.2,1198325,0.42,22.61,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202028,4,275,0.074,7.4,1198325,0.33,22.95,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202029,3,278,0.086,8.6,1198325,0.25,23.2,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202030,5,283,0.086,8.6,1198325,0.42,23.62,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202031,4,287,0.066,6.6,1198325,0.33,23.95,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202032,6,293,0.122,12.2,1198325,0.5,24.45,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202033,7,300,0.132,13.2,1198325,0.58,25.03,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202034,11,311,0.216,21.6,1198325,0.92,25.95,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202035,5,316,0.114,11.4,1198325,0.42,26.37,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202036,6,322,0.083,8.3,1198325,0.5,26.87,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202037,10,332,0.1,10,1198325,0.83,27.71,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202038,5,337,0.049,4.9,1198325,0.42,28.12,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202039,8,345,0.073,7.3,1198325,0.67,28.79,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202040,8,353,0.051,5.1,1198325,0.67,29.46,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202041,17,370,0.063,6.3,1198325,1.42,30.88,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202042,21,391,0.034,3.4,1198325,1.75,32.63,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202043,61,452,0.052,5.2,1198325,5.09,37.72,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202044,62,514,0.04,4,1198325,5.17,42.89,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202045,61,575,0.038,3.8,1198325,5.09,47.98,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202046,51,626,0.035,3.5,1198325,4.26,52.24,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202047,60,686,0.047,4.7,1198325,5.01,57.25,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202048,55,741,0.047,4.7,1198325,4.59,61.84,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202049,59,800,0.054,5.4,1198325,4.92,66.76,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202050,51,851,0.044,4.4,1198325,4.26,71.02,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202051,38,889,0.036,3.6,1198325,3.17,74.19,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"40 - 49","CH",202052,50,939,0.049,4.9,1198325,4.17,78.36,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"40 - 49","CH",202053,53,992,0.053,5.3,1198325,4.42,82.78,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"40 - 49","CH",202101,44,1036,0.061,6.1,1198325,3.67,86.45,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"40 - 49","CH",202102,13,1049,0.058,5.8,1198325,1.08,87.54,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202009,6,6,0.115,11.5,1292837,0.46,0.46,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202010,14,20,0.128,12.8,1292837,1.08,1.55,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202011,33,53,0.095,9.5,1292837,2.55,4.1,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202012,124,177,0.148,14.8,1292837,9.59,13.69,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202013,185,362,0.159,15.9,1292837,14.31,28,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202014,101,463,0.152,15.2,1292837,7.81,35.81,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202015,45,508,0.124,12.4,1292837,3.48,39.29,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202016,35,543,0.161,16.1,1292837,2.71,42,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202017,15,558,0.142,14.2,1292837,1.16,43.16,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202018,7,565,0.109,10.9,1292837,0.54,43.7,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202019,3,568,0.097,9.7,1292837,0.23,43.93,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202020,4,572,0.16,16,1292837,0.31,44.24,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202021,1,573,0.067,6.7,1292837,0.08,44.32,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202022,3,576,0.158,15.8,1292837,0.23,44.55,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202023,0,576,0,0,1292837,0,44.55,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202024,2,578,0.286,28.6,1292837,0.15,44.71,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202025,0,578,0,0,1292837,0,44.71,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202026,3,581,0.176,17.6,1292837,0.23,44.94,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202027,4,585,0.105,10.5,1292837,0.31,45.25,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202028,8,593,0.148,14.8,1292837,0.62,45.87,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202029,2,595,0.057,5.7,1292837,0.15,46.02,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202030,8,603,0.138,13.8,1292837,0.62,46.64,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202031,13,616,0.213,21.3,1292837,1.01,47.65,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202032,12,628,0.245,24.5,1292837,0.93,48.58,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202033,7,635,0.132,13.2,1292837,0.54,49.12,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202034,6,641,0.118,11.8,1292837,0.46,49.58,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202035,6,647,0.136,13.6,1292837,0.46,50.04,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202036,6,653,0.083,8.3,1292837,0.46,50.51,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
